 it num_thr  ply        time       nps  eval           nodes  move 
  0      23    1 0.000471642     42405    36              20  g1f3 
  0      23    2 0.000415192    173413     0              72  g1f3 
  0      23    3 0.000405152   3801042    35            1540  g1f3 
  0      23    4 0.000375741   8958298     0            3366  g1f3 
  0      23    5 0.000482161  52266773    33           25201  g1f3 
  0      23    6  0.00136008 102525963     0          139443  g1f3 
  0      23    7  0.00585765 187125425    28         1096116  g1f3 
  0      23    8    0.170729 214340562     8        36594103  e2e4 
  0      23    9    0.299988 227521657    36        68253761  e2e4 
  0      23   10     3.36848 236335733     9       796092245  e2e4 
  0      24    1 0.000492322     40623    36              20  g1f3 
  0      24    2 0.000421872    170667     0              72  g1f3 
  0      24    3 0.000407382   4280994    35            1744  g1f3 
  0      24    4 0.000413612   7303946     0            3021  g1f3 
  0      24    5 0.000441901  36229834    33           16010  g1f3 
  0      24    6  0.00119631  96539871     0          115492  g1f3 
  0      24    7  0.00533903 190993272    28         1019719  g1f3 
  0      24    8    0.155221 213704061     8        33171437  e2e4 
  0      24    9    0.532292 235338392    36       125268701  e2e4 
  0      24   10      3.4159 241887279     9       826261553  e2e4 
  1       1    1   5.131e-05    389787    36              20  g1f3 
  1       1    2   3.707e-05   1807391     0              67  g1f3 
  1       1    3   8.397e-05   6526140    35             548  g1f3 
  1       1    4 0.000317671   6135278     0            1949  g1f3 
  1       1    5  0.00100271  14498665    33           14538  g1f3 
  1       1    6    0.008097  10588982     0           85739  g1f3 
  1       1    7   0.0326568  15723456    28          513478  g1f3 
  1       1    8     1.44051  16405892     8        23632781  e2e4 
  1       1    9     1.67689  17132349    36        28729106  e2e4 
  1       1   10      34.541  17563884     9       606673675  e2e4 
  1       2    1 0.000225601     88652    36              20  g1f3 
  1       2    2   7.518e-05    891194     0              67  g1f3 
  1       2    3 0.000126251   5124711    35             647  g1f3 
  1       2    4 0.000366122   6249283     0            2288  g1f3 
  1       2    5 0.000692552  22175952    33           15358  g1f3 
  1       2    6  0.00443478  18382443     0           81522  g1f3 
  1       2    7   0.0170665  29679929    28          506534  g1f3 
  1       2    8    0.637879  30294719     8        19324376  e2e4 
  1       2    9    0.765662  33502969    36        25651964  e2e4 
  1       2   10     22.3687  35917542     9       803430263  e2e4 
  1       3    1 0.000463112     43186    36              20  g1f3 
  1       3    2   6.698e-05   1000298     0              67  g1f3 
  1       3    3 0.000107651  11769514    35            1267  g1f3 
  1       3    4 0.000211771  12674067     0            2684  g1f3 
  1       3    5 0.000495922  29712333    33           14735  g1f3 
  1       3    6  0.00305088  27909652     0           85149  g1f3 
  1       3    7   0.0141929  44302472    28          628781  g1f3 
  1       3    8    0.446914  44879118     8        20057097  e2e4 
  1       3    9    0.485708  49319873    36        23955052  e2e4 
  1       3   10     9.24108  51509056     9       475999335  e2e4 
  1       4    1  0.00010647    187846    36              20  g1f3 
  1       4    2   7.145e-05    937718     0              67  g1f3 
  1       4    3   9.011e-05  14227055    35            1282  g1f3 
  1       4    4  0.00017001  17916593     0            3046  g1f3 
  1       4    5 0.000416682  38124997    33           15886  g1f3 
  1       4    6  0.00238098  35988152     0           85687  g1f3 
  1       4    7  0.00948382  58181724    28          551785  g1f3 
  1       4    8    0.364509  59876619     8        21825589  e2e4 
  1       4    9    0.382922  64701836    36        24775738  e2e4 
  1       4   10     6.42192  66532142     9       427264284  e2e4 
  1       5    1 0.000177371    169137    36              30  g1f3 
  1       5    2 0.000110161    608200     0              67  g1f3 
  1       5    3  0.00010478   9944645    35            1042  g1f3 
  1       5    4  0.00018741  14326876     0            2685  g1f3 
  1       5    5 0.000367501  43877431    33           16125  g1f3 
  1       5    6  0.00196714  44176892     0           86902  g1f3 
  1       5    7  0.00889713  71956911    28          640210  g1f3 
  1       5    8    0.379263  76464814     8        29000251  e2e4 
  1       5    9    0.421495  80166540    36        33789769  e2e4 
  1       5   10     7.23818  88870367     9       643259625  e2e4 
  1       6    1  0.00015784    126710    36              20  g1f3 
  1       6    2 0.000104611    640468     0              67  g1f3 
  1       6    3   9.951e-05  11355642    35            1130  g1f3 
