 it num_thr  ply        time       nps  eval           nodes  move 
  1      20    2  0.00040324  19254042   -46            7764  a1c1 
  1      20    3  0.00086373 164528266   -29          142108  g1h3 
  1      20    4   0.0204542 257713608   -43         5271336  d1c2 
  1      20    5    0.108582 269575672   -30        29271181  d1c2 
  1      20    6     1.71096 258896200   -37       442959805  d1c2 
  1      20    7     3.46955 260261425   -14       902989140  g1h3 
  1      21    1  0.00058631    434923   -30             255  a1c1 
  1      21    2  0.00041069  11860527   -46            4871  a1c1 
  1      21    3 0.000824251 159102021   -29          131140  g1h3 
  1      21    4   0.0158714 259840441   -43         4124036  d1c2 
  1      21    5   0.0188534 253115026   -30         4772071  d1c2 
  1      21    6     1.42922 261598836   -37       373883412  d1c2 
  1      21    7     2.87993 260877401   -14       751308224  g1h3 
  1      22    1  0.00054063    593751   -30             321  a1c1 
  1      22    2  0.00042359  11836917   -46            5014  a1c1 
  1      22    3  0.00086662 157674644   -29          136644  g1h3 
  1      22    4   0.0104229 261370027   -43         2724230  d1c2 
  1      22    5   0.0153544 259898711   -30         3990588  d1c2 
  1      22    6    0.858417 266356865   -37       228645205  d1c2 
  1      22    7     10.5898 268461396   -14      2842948187  g1h3 
  1      23    1 0.000603371    583388   -30             352  a1c1 
  1      23    2  0.00047711  16193330   -46            7726  a1c1 
  1      23    3 0.000941711 162312004   -29          152851  g1h3 
  1      23    4    0.010181 266731781   -43         2715592  d1c2 
  1      23    5   0.0667728 267654836   -30        17872057  d1c2 
  1      23    6    0.532918 267238097   -37       142415903  d1c2 
  1      23    7     4.52178 273299948   -14      1235801464  g1h3 
  1      24    1 0.000608091    565704   -30             344  a1c1 
  1      24    2  0.00047621  12135402   -46            5779  a1c1 
  1      24    3  0.00097948 175401233   -29          171802  g1h3 
  1      24    4   0.0262889 271904551   -43         7148080  d1c2 
  1      24    5   0.0198324 266370346   -30         5282755  d1c2 
  1      24    6     0.88144 270355438   -37       238302216  d1c2 
  1      24    7     11.7454 282673000   -14      3320119163  g1h3 
  2       1    1  9.8331e-05   1749194   -30             172  a1c1 
  2       1    2  0.00033262   7831759   -46            2605  a1c1 
  2       1    3  0.00109428   8043645   -29            8802  h1h2 
  2       1    4   0.0915857  18369688   -43         1682400  d1c2 
