 it num_thr  ply        time       nps  eval           nodes  move 
  1      13    5    0.109578 248230380   -30        27200474  d1c2 
  1      13    6     1.40557 238370834   -37       335046607  d1c2 
  1      13    7     4.42272 243087734   -14      1075108246  g1h3 
  1      14    1 0.000465971    738243   -30             344  a1c1 
  1      14    2  0.00031783  11833370   -46            3761  a1c1 
  1      14    3 0.000729581 141710104   -29          103389  g1h3 
  1      14    4   0.0145588 236579251   -43         3444310  d1c2 
  1      14    5   0.0258452 231413837   -30         5980939  d1c2 
  1      14    6    0.763241 242475556   -37       185067244  d1c2 
  1      14    7     2.73789 241654695   -14       661623435  g1h3 
  1      15    1 0.000467731    782501   -30             366  a1c1 
  1      15    2  0.00030549  12331009   -46            3767  a1c1 
  1      15    3 0.000772741 137337089   -29          106126  g1h3 
  1      15    4   0.0153009 242457098   -43         3709814  d1c2 
  1      15    5   0.0217526 236782434   -30         5150635  d1c2 
  1      15    6    0.721407 246647913   -37       177933491  d1c2 
  1      15    7     1.74539 243059758   -14       424235109  g1h3 
  1      16    1 0.000447251    670764   -30             300  a1c1 
  1      16    2  0.00041052  15292799   -46            6278  a1c1 
  1      16    3  0.00118432 173235972   -29          205167  g1h3 
  1      16    4  0.00805354 241698180   -43         1946525  d1c2 
  1      16    5   0.0189694 236029053   -30         4477330  d1c2 
  1      16    6    0.906752 245597019   -37       222695561  d1c2 
  1      16    7     1.01291 244478844   -14       247635622  g1h3 
  1      17    1 0.000486761    421151   -30             205  a1c1 
  1      17    2  0.00036268  15324804   -46            5558  a1c1 
  1      17    3 0.000688501 138089850   -29           95075  g1h3 
  1      17    4   0.0193571 250012140   -43         4839521  d1c2 
  1      17    5    0.025767 244990324   -30         6312663  d1c2 
  1      17    6    0.609289 250427194   -37       152582468  d1c2 
  1      17    7     1.95599 251719184   -14       492361246  g1h3 
  1      18    1  0.00051628    708917   -30             366  a1c1 
  1      18    2  0.00037723  12074861   -46            4555  a1c1 
  1      18    3 0.000912521 143181362   -29          130656  g1h3 
  1      18    4   0.0237997 253363458   -43         6029971  d1c2 
  1      18    5   0.0195277 248847460   -30         4859429  d1c2 
  1      18    6     1.41166 257170634   -37       363036939  d1c2 
  1      18    7     1.87734 255196970   -14       479091687  g1h3 
  1      19    1 0.000621371    321868   -30             200  a1c1 
  1      19    2   0.0003929  10697378   -46            4203  a1c1 
  1      19    3 0.000784261 152372743   -29          119500  g1h3 
  1      19    4   0.0198414 257931760   -43         5117736  d1c2 
  1      19    5   0.0192473 252998290   -30         4869535  d1c2 
  1      19    6    0.968426 258900536   -37       250726122  d1c2 
  1      19    7     6.55868 265040704   -14      1738317278  g1h3 
  1      20    1 0.000500671    721032   -30             361  a1c1 
  1      20    2  0.00042202  15172266   -46            6403  a1c1 
  1      20    3 0.000926351 156779665   -29          145233  g1h3 
  1      20    4   0.0100606 261422749   -43         2630082  d1c2 
  1      20    5    0.023873 257962085   -30         6158333  d1c2 
  1      20    6     1.23938 262715569   -37       325604040  d1c2 
  1      20    7     1.73142 258383505   -14       447371189  g1h3 
  1      21    1   0.0005986    668225   -30             400  a1c1 
  1      21    2  0.00041579   7650496   -46            3181  a1c1 
  1      21    3   0.0007853 140807334   -29          110576  g1h3 
  1      21    4    0.013717 257785698   -43         3536049  d1c2 
  1      21    5   0.0313587 266492548   -30         8356866  d1c2 
  1      21    6     1.03209 264818558   -37       273315557  d1c2 
  1      21    7     4.89309 263665791   -14      1290140064  g1h3 
  1      22    1  0.00105624    197871   -30             209  a1c1 
  1      22    2 0.000433611  20158621   -46            8741  a1c1 
  1      22    3  0.00086414 163288356   -29          141104  g1h3 
  1      22    4   0.0143463 264298621   -43         3791697  d1c2 
  1      22    5   0.0326508 264342676   -30         8630993  d1c2 
  1      22    6    0.768719 268320503   -37       206263116  d1c2 
  1      22    7     52.4754 280950698   -14     14742993525  g1h3 
  1      23    1 0.000583691    400897   -30             234  a1c1 
  1      23    2  0.00047344  12854849   -46            6086  a1c1 
  1      23    3 0.000867931 163436955   -29          141852  g1h3 
  1      23    4    0.058467 272735931   -43        15946055  d1c2 
  1      23    5    0.014663 255536310   -30         3746921  d1c2 
  1      23    6    0.904418 270250737   -37       244419750  d1c2 
  1      23    7     7.89257 274505002   -14      2166550362  g1h3 
  1      24    1 0.000631911    316500   -30             200  a1c1 
  1      24    2  0.00046884   9574694   -46            4489  a1c1 
  1      24    3 0.000914941 170485309   -29          155984  g1h3 
  1      24    4    0.059885 278946538   -43        16704714  d1c2 
  1      24    5   0.0185444 268146635   -30         4972630  d1c2 
  1      24    6    0.919823 272321375   -37       250487450  d1c2 
  1      24    7     3.09806 274731315   -14       851134134  g1h3 
  2       1    1  0.00012346   1393163   -30             172  a1c1 
  2       1    2 0.000486271   5357095   -46            2605  a1c1 
  2       1    3  0.00084762  10384370   -29            8802  h1h2 
  2       1    4   0.0857142  19628019   -43         1682400  d1c2 
  2       1    5    0.122514  19433183   -30         2380834  d1c2 
  2       1    6     6.78829  20314795   -37       137902823  d1c2 
  2       1    7     35.3125  21280125   -14       751453625  g1h3 
  2       2    1  0.00020652    832849   -30             172  a1c1 
  2       2    2  0.00023906  10173178   -46            2432  a1c1 
  2       2    3 0.000744751  20904973   -29           15569  h1h2 
  2       2    4   0.0406901  39693593   -43         1615137  d1c2 
  2       2    5   0.0701839  37840295   -30         2655781  d1c2 
  2       2    6     4.03879  41481638   -37       167535738  d1c2 
  2       2    7      10.547  41258590   -14       435155234  g1h3 
  2       3    1 0.000221109    777896   -30             172  a1c1 
  2       3    2 0.000167259  14295194   -46            2391  a1c1 
  2       3    3 0.000643398  35080929   -29           22571  h1h2 
  2       3    4   0.0202143  57086700   -43         1153965  d1c2 
  2       3    5   0.0380691  55454652   -30         2111109  d1c2 
  2       3    6     4.59656  60058138   -37       276060678  d1c2 
  2       3    7     7.42194  61907751   -14       459475907  g1h3 
  2       4    1 0.000439728    670869   -30             295  a1c1 
  2       4    2  0.00016009  18908114   -46            3027  a1c1 
  2       4    3 0.000620359  51123623   -29           31715  h1h2 
  2       4    4   0.0161497  76312705   -43         1232427  d1c2 
  2       4    5    0.030563  75519750   -30         2308113  d1c2 
  2       4    6     3.71687  78547676   -37       291951472  d1c2 
  2       4    7     5.04578  78474465   -14       395965092  g1h3 
  2       5    1 0.000532359    492149   -30             262  a1c1 
  2       5    2 0.000238639  25050389   -46            5978  a1c1 
  2       5    3 0.000645688  57072456   -29           36851  h1h2 
  2       5    4   0.0118406  95389342   -43         1129466  d1c2 
